t,parent,child,tx,ty,tz,yaw
7.091157051000001,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.11135402,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.131342686000001,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.151183077000001,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.151563181,map,odom,3.6390817378722558,-0.9237617773629334,0.0,0.9552103751341776
7.171191881,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.191074661,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.211193044000001,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.231018904000001,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.2514796200000005,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.251986722000001,map,odom,3.6390817378722558,-0.9237617773629334,0.0,0.9552103751341776
7.271455253,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.291573219000001,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.311638066,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.331065378000001,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.351161473,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.3519218440000005,map,odom,3.6390817378722558,-0.9237617773629334,0.0,0.9552103751341776
7.371450316000001,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.3912852870000005,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.4111886270000005,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.411674293000001,map,odom,3.6390817378722558,-0.9237617773629334,0.0,0.9552103751341776
7.431103246,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.451125448000001,odom,base_link,3.4322198911122337,6.9892539695882805,0.0,1.8841713134792581
7.471390693,odom,base_link,3.432082338662928,6.989679077817673,0.0,1.8832980442736693
7.491559714,odom,base_link,3.432000767979646,6.989931897006568,0.0,1.8824942544793293
7.511227012000001,odom,base_link,3.431911827556603,6.990208215243313,0.0,1.881907321154084
7.531427246000001,odom,base_link,3.431909557461318,6.990215269043402,0.0,1.882401983205
7.551319966,odom,base_link,3.431737571619581,6.990747971612711,0.0,1.883772389729389
7.551643082000001,map,odom,3.6390817378722558,-0.9237617773629334,0.0,0.9552103751341776
7.571115669,odom,base_link,3.4316476589614613,6.99102581219579,0.0,1.8837729669998198
7.591159878000001,odom,base_link,3.4314980824410393,6.991488096505842,0.0,1.8836767738720424
7.611302274000001,odom,base_link,3.431181422381653,6.992466306753552,0.0,1.8840519714280566
7.6116962290000005,map,odom,3.6390817378722558,-0.9237617773629334,0.0,0.9552103751341776
7.631225078000001,odom,base_link,3.4309238009679577,6.993260879614882,0.0,1.8846045799275033
7.651313684000001,odom,base_link,3.4304731534094057,6.994647841289191,0.0,1.885301899300893
7.671250239000001,odom,base_link,3.4301252305453476,6.995715709716159,0.0,1.8862205417159055
7.6917275400000005,odom,base_link,3.4296389127566056,6.997203474272825,0.0,1.8872315533220694
7.711620422,odom,base_link,3.429115368498805,6.998799973768904,0.0,1.8881252204666212
7.731156663,odom,base_link,3.428418226793355,7.000913521187912,0.0,1.8906818386261246
7.751193351,odom,base_link,3.4278225864420855,7.0027010113068675,0.0,1.894220901746049
7.753711476,map,odom,3.6390817378722558,-0.9237617773629334,0.0,0.9552103751341776
7.7709864920000005,odom,base_link,3.4269095901942923,7.0054131429792,0.0,1.8968085067836693
7.7913335880000005,odom,base_link,3.4259931736965124,7.00811347739264,0.0,1.8991341683812621
7.811425492000001,odom,base_link,3.4252022575615713,7.010425983291029,0.0,1.9015491138648568
7.831321391,odom,base_link,3.424176522914484,7.013405223855181,0.0,1.903208551712909
7.851319327000001,odom,base_link,3.423132555488676,7.016414013019464,0.0,1.9063346418459077
7.851723862,map,odom,3.6390817378722558,-0.9237617773629334,0.0,0.9552103751341776
7.871599927,odom,base_link,3.4218492142982146,7.020073498958369,0.0,1.9098348702814023
7.891485566,odom,base_link,3.4205058408829183,7.023868428745261,0.0,1.912210603233117
7.911880981,odom,base_link,3.419271892036989,7.027324843618544,0.0,1.9151810096780508
7.931562943,odom,base_link,3.4179032153798357,7.03112121137157,0.0,1.9184480667497918
7.951311416,odom,base_link,3.4164334234687317,7.035148744901938,0.0,1.9229813145670387
7.9518608340000005,map,odom,3.6390817378722558,-0.9237617773629334,0.0,0.9552103751341776
7.971215379,odom,base_link,3.414911036174413,7.039267412502988,0.0,1.9267219957430863
7.991627137000001,odom,base_link,3.4133349673071547,7.043473829528871,0.0,1.9318544024123503
8.011188754,odom,base_link,3.4115022612624983,7.048294491624779,0.0,1.9363420170204855
8.031443939,odom,base_link,3.4096796794593516,7.053027038477643,0.0,1.940471206599224
8.051364318000001,odom,base_link,3.4077442110977856,7.057986877687553,0.0,1.94522944232755
8.054276609,map,odom,3.693972906794248,-0.91035557419138,0.0,0.9610570311971984
8.07124969,odom,base_link,3.4057120410211414,7.063113140729535,0.0,1.95120163403145
8.091138517000001,odom,base_link,3.403735660060103,7.06802214637598,0.0,1.9558878692091481
8.111126959,odom,base_link,3.401474549726894,7.073570275365271,0.0,1.959691634220274
8.131443828,odom,base_link,3.399272802718099,7.078911831097655,0.0,1.9638458449435006
8.151427264,odom,base_link,3.3969986280315347,7.084365697485574,0.0,1.9678696634216597
8.151725987,map,odom,3.693972906794248,-0.91035557419138,0.0,0.9610570311971984
8.171221104,odom,base_link,3.3946638578381307,7.089893641084972,0.0,1.9729841264585064
8.191432649000001,odom,base_link,3.3923782172069648,7.095241086526801,0.0,1.976456998196985
8.21156294,odom,base_link,3.389999235833272,7.100757593651389,0.0,1.9794369299411383
8.231584322,odom,base_link,3.3875210499292296,7.106458440327849,0.0,1.9822796685610502
8.25141185,odom,base_link,3.3848930197545566,7.112450610656493,0.0,1.9859416851419323
8.271385442,odom,base_link,3.382435105950173,7.11799371803792,0.0,1.9903847716749017
8.291310238000001,odom,base_link,3.3801168926552245,7.123152623628898,0.0,1.995853442426171
8.311103815000001,odom,base_link,3.377456760181793,7.129000317636307,0.0,1.999586457185254
8.313365695,map,odom,3.693972906794248,-0.91035557419138,0.0,0.9610570311971984
8.331275106,odom,base_link,3.3747702531489177,7.134849888425826,0.0,2.003071169984363
8.35118162,odom,base_link,3.372017648287525,7.1407847794595956,0.0,2.0070632706932465
8.35165063,map,odom,3.693972906794248,-0.91035557419138,0.0,0.9610570311971984
8.371206274,odom,base_link,3.3693820095533846,7.146413563292298,0.0,2.01037103766171
8.391176552000001,odom,base_link,3.3667093496799803,7.152069518957497,0.0,2.014098619164586
8.411150280000001,odom,base_link,3.364025401395607,7.1576938655969204,0.0,2.017980566299425
8.431200368,odom,base_link,3.361379294342084,7.163184590964016,0.0,2.0217755673933735
8.451396418,odom,base_link,3.3585194553333606,7.1690613079366505,0.0,2.025620484950272
8.471138873000001,odom,base_link,3.355978671959299,7.174230400133891,0.0,2.029675598346308
8.491439781,odom,base_link,3.3532495916681357,7.179724734512523,0.0,2.033938272047215
8.511238742,odom,base_link,3.350493414130179,7.18521890430395,0.0,2.0375957854690028
8.513527689,map,odom,3.8235356460046654,-0.8510081674524919,0.0,0.978034589194974
8.531407579,odom,base_link,3.3477395563995858,7.190657497130972,0.0,2.0414339424328003
8.551265603000001,odom,base_link,3.3450875412126946,7.195850947405046,0.0,2.044415070861804
8.551505792,map,odom,3.8235356460046654,-0.8510081674524919,0.0,0.978034589194974
8.571483932000001,odom,base_link,3.3421489653245926,7.201565135530297,0.0,2.047157732204804
8.591321658,odom,base_link,3.339383519906914,7.206911296380678,0.0,2.0491817043215423
8.611497864,odom,base_link,3.336451386237508,7.212549744283152,0.0,2.0514888343916775
8.631931069,odom,base_link,3.3338238515180927,7.217568404538887,0.0,2.054727806676112
8.651314566,odom,base_link,3.331303236647312,7.2223480580818755,0.0,2.05746089546377
8.651358206000001,map,odom,3.8235356460046654,-0.8510081674524919,0.0,0.978034589194974
8.671376863,odom,base_link,3.3285779944242733,7.227480358270941,0.0,2.0604068834397804
8.691145983,odom,base_link,3.3260328233041414,7.23224334562561,0.0,2.0627052808355333
8.711389807,odom,base_link,3.323394368929133,7.23714693859247,0.0,2.066156022675458
8.731293670000001,odom,base_link,3.3205241733168873,7.242439755962707,0.0,2.0692322265522103
8.751406884,odom,base_link,3.317767450584525,7.247478336777329,0.0,2.0736236048590824
8.753893169000001,map,odom,3.8235356460046654,-0.8510081674524919,0.0,0.978034589194974
8.771102562000001,odom,base_link,3.315028375665405,7.252433859444051,0.0,2.077845320031678
8.791406202000001,odom,base_link,3.312084953752121,7.257709487115667,0.0,2.081566940352318
8.811420127,odom,base_link,3.309289144201576,7.262669128570964,0.0,2.0866451018917624
8.831554296,odom,base_link,3.306510593024479,7.267539267281551,0.0,2.0918816791557755
8.851152791,odom,base_link,3.303587024452184,7.272609320195412,0.0,2.095834878144637
8.851628206,map,odom,3.8235356460046654,-0.8510081674524919,0.0,0.978034589194974
8.871091387,odom,base_link,3.301102798716318,7.276884074550723,0.0,2.0986288421863475
8.891277220000001,odom,base_link,3.2982506753869574,7.281762923731001,0.0,2.100985964711918
8.911162067000001,odom,base_link,3.295378804734564,7.2866470953719835,0.0,2.1036983959079834
8.93120588,odom,base_link,3.2928460401801876,7.290928748086645,0.0,2.1062441499019267
8.951425811,odom,base_link,3.2901714765550714,7.295420237085036,0.0,2.1095179041704255
8.954662795,map,odom,4.051390149924329,-0.7241866428801766,0.0,1.0107374824003916
8.971378478,odom,base_link,3.287438297424265,7.2999772398996265,0.0,2.1125837280978725
8.991303455,odom,base_link,3.2844855245193245,7.3048649549478375,0.0,2.115897683888066
9.011309625,odom,base_link,3.2818477085064237,7.309203958757259,0.0,2.1181567738605955
9.03131565,odom,base_link,3.279349719148977,7.3132937132206814,0.0,2.120069953035725
9.051246322,odom,base_link,3.276466676776737,7.317992361153117,0.0,2.1222269192796834
9.051572564,map,odom,4.051390149924329,-0.7241866428801766,0.0,1.0107374824003916
9.071368062000001,odom,base_link,3.273711937760612,7.322459864431559,0.0,2.1244626445519894
9.091537138000001,odom,base_link,3.2708952753635225,7.32700314114573,0.0,2.127067671582538
9.111086307,odom,base_link,3.2682047849814264,7.331318387974666,0.0,2.129542823013324
9.11137222,map,odom,4.051390149924329,-0.7241866428801766,0.0,1.0107374824003916
9.131243482,odom,base_link,3.2654535890284566,7.335704159467981,0.0,2.1325533968937016
9.1512157,odom,base_link,3.2627718530267837,7.339952568132278,0.0,2.1351771863821
9.151523736,map,odom,4.051390149924329,-0.7241866428801766,0.0,1.0107374824003916
9.171463532,odom,base_link,3.2599196826551426,7.344442426327256,0.0,2.138283985101317
9.191410548,odom,base_link,3.2571305566743676,7.34880678287951,0.0,2.140613876611152
9.211572878,odom,base_link,3.2543881722007764,7.353080117133925,0.0,2.142076950178014
9.231506592,odom,base_link,3.251742867731454,7.357185940903971,0.0,2.144204424782471
9.251326467,odom,base_link,3.248851896772131,7.361646505832109,0.0,2.1474898871491988
9.255296694,map,odom,4.051390149924329,-0.7241866428801766,0.0,1.0107374824003916
9.271324716,odom,base_link,3.245962328921435,7.366074908337222,0.0,2.1503752869808346
9.291166729,odom,base_link,3.2431105448579256,7.370413034205489,0.0,2.1543047175980736
9.311018065,odom,base_link,3.240455008556807,7.374420140936125,0.0,2.157800025226136
9.331437864,odom,base_link,3.237528922607705,7.378799891316982,0.0,2.1617731565763716
9.351145416000001,odom,base_link,3.234464187515509,7.383348808397965,0.0,2.1655707875196635
9.351756275000001,map,odom,4.051390149924329,-0.7241866428801766,0.0,1.0107374824003916
9.371282774,odom,base_link,3.2315781747149,7.387602310183564,0.0,2.168326140713043
9.391267172000001,odom,base_link,3.22853309154805,7.392057019020208,0.0,2.1724873347503024
9.411398937000001,odom,base_link,3.225492824900544,7.396468500222728,0.0,2.1759481433967953
9.431348704000001,odom,base_link,3.222520973245461,7.400751151244626,0.0,2.178922894625416
9.451246965000001,odom,base_link,3.2194594393212603,7.4051280636938674,0.0,2.183414695395701
9.455055618000001,map,odom,4.3162787721281894,-0.5577907475056563,0.0,1.0497771739118869
9.471179387000001,odom,base_link,3.2162761084989846,7.40963662525176,0.0,2.1877456700664033
9.491435043000001,odom,base_link,3.2133542020536323,7.413741865971003,0.0,2.1909842591408886
9.511435673000001,odom,base_link,3.210317028916437,7.417973120887579,0.0,2.195746938012954
9.531385564,odom,base_link,3.2073712560452785,7.4220367543730585,0.0,2.200345504797587
9.551489414,odom,base_link,3.204256201916328,7.4262964441815065,0.0,2.2040802991228206
9.551593573,map,odom,4.3162787721281894,-0.5577907475056563,0.0,1.0497771739118869
9.571256781,odom,base_link,3.2013833259030346,7.430190664027792,0.0,2.208713993429683
9.59143588,odom,base_link,3.198352712247808,7.434255701406371,0.0,2.2141489951980557
9.611243982000001,odom,base_link,3.1952049851213467,7.4384276527587545,0.0,2.220190338895657
9.631392946,odom,base_link,3.1918991770198843,7.442754992375131,0.0,2.2261229126090663
9.651561749,odom,base_link,3.1887429425480356,7.446837559851654,0.0,2.2317140971197014
9.653805148,map,odom,4.3162787721281894,-0.5577907475056563,0.0,1.0497771739118869
9.671604522,odom,base_link,3.1853535395437556,7.451168408487726,0.0,2.237983254888214
9.691377783,odom,base_link,3.1820944479544417,7.455278269119912,0.0,2.2445171679293705
9.711255942000001,odom,base_link,3.178945274914574,7.459196084634416,0.0,2.251193146000903
9.731283757,odom,base_link,3.1758798015525898,7.462967743096999,0.0,2.2553522609983725
9.751128314,odom,base_link,3.1726809649483467,7.4668699382874255,0.0,2.2595803920978277
9.751839835,map,odom,4.3162787721281894,-0.5577907475056563,0.0,1.0497771739118869
9.771526412,odom,base_link,3.1696150323116306,7.470577319579057,0.0,2.263967115042541
9.791402821,odom,base_link,3.1663057221744433,7.474541425036478,0.0,2.2688542600549697
9.811265468,odom,base_link,3.162823427969005,7.478674005227852,0.0,2.2731544694665367
9.831433802000001,odom,base_link,3.1592108051189056,7.4829241682205705,0.0,2.2774220252310076
9.851246699,odom,base_link,3.1559041526441933,7.486779353078655,0.0,2.282083408592889
9.853584599000001,map,odom,4.543888951543097,-0.4080429391799689,0.0,1.083042715796914
9.871127489000001,odom,base_link,3.1524161494022493,7.490812375865716,0.0,2.2856262393541344
9.891284028000001,odom,base_link,3.148904824069437,7.494843674483899,0.0,2.289104569369306
9.911184564000001,odom,base_link,3.145452483553921,7.498780826865876,0.0,2.2922556519922463
9.911764004,map,odom,4.543888951543097,-0.4080429391799689,0.0,1.083042715796914
9.931271180000001,odom,base_link,3.141848494202991,7.502865166840919,0.0,2.2953397485731997
9.951534711,odom,base_link,3.138157492670591,7.507020771462995,0.0,2.2987659210496934
9.951922765,map,odom,4.543888951543097,-0.4080429391799689,0.0,1.083042715796914
9.971172937,odom,base_link,3.13469970893067,7.510885653139852,0.0,2.3025489404192707
9.991182290000001,odom,base_link,3.1311931538322524,7.51477061398933,0.0,2.307540136594966
10.011200234,odom,base_link,3.127497310320901,7.518831476595467,0.0,2.310801189726647
10.031248958,odom,base_link,3.123789546887755,7.522870569869731,0.0,2.3161007220066483
10.05130871,odom,base_link,3.1201634040877355,7.52678121601355,0.0,2.3208268579755496
10.053997578,map,odom,4.543888951543097,-0.4080429391799689,0.0,1.083042715796914
10.071194547000001,odom,base_link,3.1166361075339366,7.5305469282751725,0.0,2.32620341064421
10.091138578,odom,base_link,3.1130643861837655,7.534320327784294,0.0,2.331284499140362
10.111050505000001,odom,base_link,3.109422952926662,7.538132963254515,0.0,2.335177317116999
10.111352572000001,map,odom,4.543888951543097,-0.4080429391799689,0.0,1.083042715796914
10.131412815000001,odom,base_link,3.1056903882263707,7.542014216117479,0.0,2.3381591737724685
10.151444597000001,odom,base_link,3.101891572969713,7.545938803102818,0.0,2.3416636890068028
10.171359186,odom,base_link,3.098079577604153,7.549844031404742,0.0,2.3465641668942463
10.191344179000001,odom,base_link,3.0941831814125784,7.553796259936378,0.0,2.3515977609099425
10.211223418000001,odom,base_link,3.09048415602226,7.557509316081493,0.0,2.3570053091415697
10.215186375,map,odom,4.8883191292489085,-0.13223863423066073,0.0,1.1377295349765448
10.231299486000001,odom,base_link,3.0866793904543557,7.5612881348121705,0.0,2.3622265399866222
10.251468719,odom,base_link,3.082850018288993,7.565056717531796,0.0,2.366163627459104
10.25185194,map,odom,4.8883191292489085,-0.13223863423066073,0.0,1.1377295349765448
10.271261978,odom,base_link,3.079191054282437,7.56863236410278,0.0,2.369257346565271
10.291077542,odom,base_link,3.0753728794391955,7.5723371254690965,0.0,2.373280735942422
10.311130228000001,odom,base_link,3.071825266622764,7.57575214533845,0.0,2.377190656093609
10.331268843,odom,base_link,3.068251356419333,7.579167341812921,0.0,2.3806079774964832
10.351522651,odom,base_link,3.064592050426594,7.582646043500076,0.0,2.3823737701467
10.371231655,odom,base_link,3.06072685358943,7.586306482194917,0.0,2.3844179614118657
10.391566395,odom,base_link,3.0565471146459915,7.590248704397487,0.0,2.386441889093958
10.411477229,odom,base_link,3.052745985916981,7.593824028020133,0.0,2.3871512049858574
10.414122417000002,map,odom,4.8883191292489085,-0.13223863423066073,0.0,1.1377295349765448
10.431129849000001,odom,base_link,3.0486654592989515,7.597657621200714,0.0,2.3876207964224205
10.451452238,odom,base_link,3.0450444311349094,7.601053707060994,0.0,2.3888587203334963
10.451898859,map,odom,4.8883191292489085,-0.13223863423066073,0.0,1.1377295349765448
10.471255714,odom,base_link,3.0413512919430423,7.604506253464681,0.0,2.390844146474379
10.491095729000001,odom,base_link,3.0373102420302764,7.608267662736886,0.0,2.3931942952852494
10.51127389,odom,base_link,3.0333579328667515,7.611933698057899,0.0,2.394313161370574
10.531260238,odom,base_link,3.029540122637545,7.615465493470266,0.0,2.395867901682483
10.551263878,odom,base_link,3.0256560518374287,7.619041573386818,0.0,2.399043829374333
10.551553926,map,odom,4.8883191292489085,-0.13223863423066073,0.0,1.1377295349765448
10.571243206,odom,base_link,3.0215463634558484,7.622802445406825,0.0,2.401925438208951
10.591104478,odom,base_link,3.0174077091442646,7.626567483318204,0.0,2.404935460589786
10.61145677,odom,base_link,3.0136578236955764,7.62996254551061,0.0,2.4066934353484433
10.612265839,map,odom,4.8883191292489085,-0.13223863423066073,0.0,1.1377295349765448
10.631257748000001,odom,base_link,3.010095657278419,7.633176772475963,0.0,2.4082970755506277
10.651124993,odom,base_link,3.006383787967978,7.6365130047407925,0.0,2.4105835558735396
10.651532927,map,odom,4.8883191292489085,-0.13223863423066073,0.0,1.1377295349765448
10.671251623,odom,base_link,3.0024269886957,7.640054769716036,0.0,2.4123895970155056
10.691315222,odom,base_link,2.998296653910798,7.643736068430541,0.0,2.4148389918090034
10.711627640000001,odom,base_link,2.99418058582368,7.6473829319778055,0.0,2.418286443765787
10.731196977000002,odom,base_link,2.990257127088472,7.650836438110034,0.0,2.4213414231491495
10.751161442,odom,base_link,2.986683056981743,7.653968295976257,0.0,2.422743846425506
10.754465676,map,odom,5.1923950416363605,0.14239977809560833,0.0,1.1883257156044196
10.771069189,odom,base_link,2.982690006668746,7.65745892401332,0.0,2.423715425807351
10.791139294,odom,base_link,2.97838543727026,7.661205969734817,0.0,2.4269402680496586
10.811194648,odom,base_link,2.974407824856014,7.664646015767115,0.0,2.430138098681663
10.831398674,odom,base_link,2.970673955639141,7.667855676190127,0.0,2.4329570147277484
10.851534352,odom,base_link,2.9667678870015077,7.671196110116178,0.0,2.435228538161057
10.851871044000001,map,odom,5.1923950416363605,0.14239977809560833,0.0,1.1883257156044196
10.871317904000001,odom,base_link,2.962860111859538,7.67451889158097,0.0,2.4386202834847563
10.891553204000001,odom,base_link,2.958968341048778,7.677806586979987,0.0,2.4416519117428597
10.911114733000002,odom,base_link,2.9549502997407475,7.681183958297651,0.0,2.4435670332000092
10.931246392,odom,base_link,2.9506499541195237,7.68477975245941,0.0,2.4468052641098534
10.951331762,odom,base_link,2.9469150444783963,7.687879872934861,0.0,2.450798248910554
10.951380589000001,map,odom,5.1923950416363605,0.14239977809560833,0.0,1.1883257156044196
10.971213365,odom,base_link,2.9430430810231183,7.691065662691704,0.0,2.455426898641963
10.991263473,odom,base_link,2.938921962837316,7.694428005037898,0.0,2.459058829319169
11.011065808000001,odom,base_link,2.9347356803563787,7.697819070157873,0.0,2.46245795914172
11.031199092000001,odom,base_link,2.9307500282643684,7.70102616178239,0.0,2.4655764118907437
11.051066189,odom,base_link,2.9268002772474495,7.704184304717302,0.0,2.4686389968378215
11.053427867,map,odom,5.1923950416363605,0.14239977809560833,0.0,1.1883257156044196
11.071896673000001,odom,base_link,2.922734316469346,7.7074147120425485,0.0,2.4717893128595487
11.091429525,odom,base_link,2.9186545840852176,7.710635915872293,0.0,2.4747076940426997
11.111173781000002,odom,base_link,2.914603258701577,7.713820844559029,0.0,2.476006786201419
11.131559352,odom,base_link,2.910639764991056,7.716927049624138,0.0,2.4777286335698046
11.151403047,odom,base_link,2.906565604504629,7.720107576050669,0.0,2.4797860054583465
11.151672789000001,map,odom,5.1923950416363605,0.14239977809560833,0.0,1.1883257156044196
11.17119626,odom,base_link,2.902494565214679,7.7232753230642475,0.0,2.480889657300667
11.191123166,odom,base_link,2.8980528335693414,7.726722677048449,0.0,2.482266359670469
11.211209158,odom,base_link,2.89370127738456,7.730087069493018,0.0,2.4846162820306037
11.231016199,odom,base_link,2.889590247528384,7.733246817523371,0.0,2.4879673733846603
11.251324002,odom,base_link,2.8853757554216544,7.736464884309637,0.0,2.4909568380262286
11.251508825,map,odom,5.1923950416363605,0.14239977809560833,0.0,1.1883257156044196
11.271080833000001,odom,base_link,2.8812174655890845,7.73962510464489,0.0,2.4925119413055326
11.291181768000001,odom,base_link,2.877179506321567,7.742686043843365,0.0,2.4934181683055625
11.311542600000001,odom,base_link,2.872836683710121,7.745968222591568,0.0,2.4953986678158904
11.331367743000001,odom,base_link,2.8688202684128545,7.748991203966597,0.0,2.4973883416108564
11.351376025,odom,base_link,2.864751588770463,7.752041104172828,0.0,2.4993011982625077
11.354709949,map,odom,5.446946507083256,0.4002960587835882,0.0,1.2323641298496648
11.371188103000001,odom,base_link,2.8609685316036315,7.75486415404497,0.0,2.5017097366013443
11.391110593,odom,base_link,2.8569895443631133,7.757823730627617,0.0,2.502431098401521
11.411106808000001,odom,base_link,2.852476767872681,7.76117587709255,0.0,2.5029838674326252
11.431151993,odom,base_link,2.8482784557643126,7.764291345217407,0.0,2.503380128334221
11.451456869000001,odom,base_link,2.844307624874708,7.767233429053184,0.0,2.5044709636281306
11.451506367,map,odom,5.446946507083256,0.4002960587835882,0.0,1.2323641298496648
11.471215762,odom,base_link,2.8402877841555236,7.770205631876016,0.0,2.5053709840113503
11.491281971000001,odom,base_link,2.836172344725781,7.773243086433635,0.0,2.5061789046169305
11.511136309000001,odom,base_link,2.831673631676429,7.776553885026617,0.0,2.5081182404658753
11.531135136000001,odom,base_link,2.8275446551627637,7.779579051343674,0.0,2.5104358235961235
11.551121809000001,odom,base_link,2.8233243071928085,7.782656258509734,0.0,2.51272185398877
11.551435560000002,map,odom,5.446946507083256,0.4002960587835882,0.0,1.2323641298496648
11.571340302000001,odom,base_link,2.8190337637026572,7.785771132397378,0.0,2.5145552780153912
11.591250218,odom,base_link,2.814883312874966,7.788772138229507,0.0,2.516565267708087
11.611643721,odom,base_link,2.810345894230835,7.792039365712852,0.0,2.5184908952181337
11.631124604,odom,base_link,2.806027986999155,7.795132318377281,0.0,2.5215194801065572
11.651369302,odom,base_link,2.8016489048226947,7.798248954206254,0.0,2.524582319873157
11.653511503,map,odom,5.446946507083256,0.4002960587835882,0.0,1.2323641298496648
11.671251313,odom,base_link,2.797735352823142,7.801014487954171,0.0,2.5282451666519945
11.69107189,odom,base_link,2.793900130922627,7.803703360260582,0.0,2.5320130827381675
11.711159575,odom,base_link,2.789600445116992,7.806696506950778,0.0,2.534922367995328
11.732030414,odom,base_link,2.784922265105049,7.809930176196878,0.0,2.53863981222081
11.75136215,odom,base_link,2.7808072034634077,7.812748383939919,0.0,2.5435716224307763
11.751652327,map,odom,5.446946507083256,0.4002960587835882,0.0,1.2323641298496648
11.771309892000001,odom,base_link,2.7760095285273003,7.816002405874324,0.0,2.54765595407422
11.791116462000002,odom,base_link,2.7719243853002293,7.818748095908745,0.0,2.551997910611096
11.811382965,odom,base_link,2.7673828589245257,7.821775175268464,0.0,2.5553666192126703
11.812107741,map,odom,5.446946507083256,0.4002960587835882,0.0,1.2323641298496648
11.831190319000001,odom,base_link,2.763034493022973,7.824654257243613,0.0,2.558140646903049
11.851441710000001,odom,base_link,2.758653863634167,7.827534443267596,0.0,2.561810313789324
11.871085747,odom,base_link,2.75416000018573,7.830465638424511,0.0,2.565441653770099
11.8913392,odom,base_link,2.7494935927960253,7.8334828519697615,0.0,2.569806790722189
11.911396793000002,odom,base_link,2.745198469972238,7.836234989499249,0.0,2.5736759592783485
11.914942535000002,map,odom,5.673760647957124,0.6620040540059566,0.0,1.2737344288736747
11.931137788000001,odom,base_link,2.7412083540229393,7.838768181496271,0.0,2.578183200881487
11.951629139000001,odom,base_link,2.7368399085753286,7.84151544881113,0.0,2.5822200721734716
11.952017648,map,odom,5.673760647957124,0.6620040540059566,0.0,1.2737344288736747
11.971500409,odom,base_link,2.7321991265170555,7.844409750029671,0.0,2.585685312627045
11.991468282000001,odom,base_link,2.7281379690278005,7.846923007626456,0.0,2.5891671028512757
12.011161928,odom,base_link,2.7239476774642983,7.849495477725137,0.0,2.592845944774212
12.031291356,odom,base_link,2.71967207939099,7.852100468883401,0.0,2.5959245886743347
12.051301752,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.0711621,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.091344586,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.111327932,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.111827895000001,map,odom,5.673760647957124,0.6620040540059566,0.0,1.2737344288736747
12.131121956000001,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.151238007,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.152041068,map,odom,5.673760647957124,0.6620040540059566,0.0,1.2737344288736747
12.171338664,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.191124469,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.211099346000001,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.231409758000002,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.251344615,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.271237069000001,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.291203846,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.311211908,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.311473749000001,map,odom,5.673760647957124,0.6620040540059566,0.0,1.2737344288736747
12.331449087000001,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.351194091,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.371290923,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.391155093,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
12.411228443,odom,base_link,2.7154117608053783,7.854677053093008,0.0,2.5993972504465592
